match_id,start_time,duration,radiant_win,radiant_team_id,dire_team_id,leagueid,patch,radiant_roster,dire_roster
8822232980,1779543932,1973,False,9705453.0,9705464.0,19742,60,11865327;194329291;323900070;163412639;114142900,134556694;89782335;40707997;363739653;830039714
8822211814,1779543092,2395,True,10151952.0,9980793.0,19682,60,328274176;161593112;332892097;1047029179;1032576676,152485523;137904388;148892226;318832881;898437899
8822193779,1779542396,1635,False,10060977.0,9828921.0,18867,60,203989019;141287256;790671764;906511622;793630681,130433320;339941742;800862190;1054708192;113923026
8822189575,1779542179,2639,False,,,19682,60,138769308;518198;136963181;1087548014;261738292,279813366;376628509;205196455;117199318;411887995
8822173477,1779541574,4677,True,9580444.0,10144976.0,19682,60,136716944;152496029;139605537;1185132194;330117525,404793675;1068805016;148013412;998791426;151831236
8822157349,1779540879,2090,True,10144936.0,10151030.0,19682,60,129925807;307301919;146978019;250729191;213657038,1268846148;198892029;219538537;457347455;1723235881
8822125041,1779539343,2477,False,9705453.0,9705464.0,19742,60,11865327;194329291;323900070;163412639;114142900,134556694;89782335;40707997;363739653;830039714
8822098960,1779538150,3283,False,9980793.0,10151952.0,19682,60,137904388;152485523;148892226;318832881;898437899,328274176;332892097;161593112;1047029179;1032576676
8822098527,1779538129,3041,True,10150388.0,9366802.0,19682,60,376628509;279813366;411887995;205196455;117199318,1087548014;518198;138769308;136963181;261738292
8822095943,1779538017,1768,True,9580444.0,10144976.0,19682,60,136716944;330117525;152496029;1185132194;139605537,148013412;404793675;133311576;998791426;1068805016
8822090734,1779537732,1648,False,10151030.0,10144936.0,19682,60,1268846148;219538537;198892029;76484865;1723235881,129925807;141608052;146978019;250729191;213657038
8822088303,1779537612,4137,False,10020555.0,9247354.0,19696,60,363758022;352545711;252737052;1031547092;157989498,10366616;100058342;898455820;183719386;25907144
8822077597,1779537080,1380,False,10143743.0,9098294.0,19545,60,353498499;176616331;401653350;322442240;876794068,252551173;389033587;333700720;274078636;242835570
8822029428,1779534508,2974,True,9593609.0,9729268.0,18867,60,236214375;1634724608;878549965;1029972951;1712916118,1171975340;1146548664;1906005443;1056145299;1868210186
8822012707,1779533645,1566,False,10143743.0,9098294.0,19545,60,401653350;353498499;176616331;322442240;876794068,389033587;252551173;333700720;274078636;242835570
